id,nace_kodu,sektor,hedef_yatirim,oncelikli_yatirim,yuksek_teknoloji,orta_yuksek_teknoloji,sartlar,bolge_1,bolge_2,bolge_3,bolge_4,bolge_5,bolge_6,created_at,updated_at
4,01.19.99,Başka yerde sınıflandırılmamış tek yıllık diğer bitkisel ürünlerin yetiştirilmesi,true,true,false,false,"Hedef; 1) Sera Yatırımlarında;
a) 1 ve 2. Bölgelerde asgari 20 dekar,
b) 3. Bölgede asgari 15 dekar,
c) 4 ve 5. Bölgelerde asgari 10 dekar,
d) 6. Bölgede asgari 5 dekar ve üzeri olması şartı aranır.
2) Yapay ışıkla fotosentez sağlanan kontrollü bitkisel üretim yatırımlarında katmanlarının toplam alanının asgari 1.000 m2 olması şartı aranır.
Diğer yatırımlar desteklenmez.
57,10.20.05,"Balık unları, kaba unları ve peletlerinin üretilmesi (insan tüketimi için)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
58,10.20.07,"Pişirilmemiş balık yemekleri imalatı (mayalanmış balık, balık hamuru, balık köftesi vb.)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
59,10.3,Sebze ve meyvelerin işlenmesi ve saklanması,true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
60,10.31,Patatesin işlenmesi ve saklanması,true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
61,10.31.01,"Patatesin işlenmesi ve saklanması (dondurulmuş, kurutulmuş, suyu çıkartılmış, ezilmiş patates imalatı) (soyulması dahil)",true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
62,10.31.02,"Patates cipsi, patates çerezi, patates unu ve kaba unlarının imalatı",true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
63,10.32,Sebze ve meyve suyu imalatı,true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
64,10.32.01,Katkısız sebze ve meyve suları imalatı,true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
65,10.32.02,Konsantre meyve ve sebze suyu imalatı,true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
66,10.39,Meyve ve sebzelerin diğer şekillerde işlenmesi ve korunması,true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
67,10.39.01,"Sebze ve meyve konservesi imalatı (salça, domates püresi dahil, patatesten olanlar hariç)",true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
68,10.39.02,"Kavrulmuş, tuzlanmış vb. şekilde işlem görmüş sert kabuklu yemişler ile bu meyvelerin püre ve ezmelerinin imalatı (pişirilerek yapılanlar)",true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
69,10.39.03,"Meyve ve sebzelerden jöle, pekmez, marmelat, reçel vb. imalatı (pestil imalatı dahil)",true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
70,10.39.04,"Tuzlu su, sirke, sirkeli su, yağ veya diğer koruyucu çözeltilerle korunarak saklanan sebze ve meyvelerin imalatı (turşu, salamura yaprak, sofralık zeytin vb. dahil)",true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
71,10.39.05,Dondurulmuş veya kurutulmuş meyve ve sebzelerin imalatı,true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
72,10.39.06,"Leblebi imalatı ile kavrulmuş çekirdek, yerfıstığı vb. üretimi (sert kabuklular hariç)",true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
73,10.39.07,Susamın işlenmesi ve tahin imalatı,true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
74,10.39.99,Başka yerde sınıflandırılmamış meyve ve sebzelerin başka yöntemlerle işlenmesi ve saklanması (kesilmiş ve paketlenmiş olanlar dahil),true,false,false,false,Sadece sarartma ve mumlama işlemi içeren meyve ve/veya sebze yatırımları desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
75,10.4,Bitkisel ve hayvansal sıvı ve katı yağların imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
76,10.41,Sıvı ve katı yağ imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
77,10.41.01,Ayçiçek yağı imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
78,10.41.02,"Bitkisel sıvı yağ (yenilebilen) imalatı (soya, susam, haşhaş, pamuk, fındık, kolza, hardal vb. yağlar) (zeytin yağı, ayçiçeği yağı ve mısır yağı hariç)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
79,10.41.03,Beziryağı imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
80,10.41.05,Prina yağı imalatı (diğer küspelerden elde edilen yağlar dahil) (mısır yağı hariç),true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
81,10.41.06,"Kakao yağı, badem yağı, kekik yağı, defne yağı, hurma çekirdeği veya babassu yağı, keten tohumu yağı, Hint yağı, tung yağı ve diğer benzer yağların imalatı (bezir yağı hariç)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
82,10.41.07,"Zeytinyağı imalatı (saf, sızma, rafine)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
83,10.41.10,Balık ve deniz memelilerinden yağ elde edilmesi,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
84,10.42,Margarin ve benzeri yenilebilir katı yağların imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
85,10.42.01,Margarin ve benzeri yenilebilir katı yağların imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
86,10.5,Süt ürünleri ve yenilebilir buz imalatı,true,false,false,false,5 ton/gün altındaki kapasiteye sahip süt işleme yatırımları desteklenmez,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
87,10.51,Süt ürünleri imalatı,true,false,false,false,5 ton/gün altındaki kapasiteye sahip süt işleme yatırımları desteklenmez,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
88,10.51.01,"Süt imalatı, işlenmiş (pastörize edilmiş, sterilize edilmiş, homojenleştirilmiş ve/veya yüksek ısıdan geçirilmiş) (katı veya toz halde süt hariç)",true,false,false,false,5 ton/gün altındaki kapasiteye sahip süt işleme yatırımları desteklenmez,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
89,10.51.02,"Peynir, lor ve çökelek imalatı",true,false,false,false,5 ton/gün altındaki kapasiteye sahip süt işleme yatırımları desteklenmez,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
90,10.51.03,"Süt tozu, peynir özü (kazein), süt şekeri (laktoz) ve peynir altı suyu (kesilmiş sütün suyu) imalatı (katı veya toz halde süt, krema dahil)",true,false,false,false,5 ton/gün altındaki kapasiteye sahip süt işleme yatırımları desteklenmez,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
91,10.51.04,"Süt temelli hafif içeceklerin imalatı (kefir, salep vb.)",true,false,false,false,5 ton/gün altındaki kapasiteye sahip süt işleme yatırımları desteklenmez,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
92,10.51.90,Sütten yapılan diğer ürünlerin imalatı,true,false,false,false,5 ton/gün altındaki kapasiteye sahip süt işleme yatırımları desteklenmez,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
93,10.61.01,"Kahvaltılık tahıl ürünleri ile diğer taneli tahıl ürünlerinin imalatı (buğday, yulaf, mısır, çavdar vb. ezmeleri ile mısır gevreği ve patlamış mısır dahil)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
94,10.61.07,"Ön pişirme yapılmış veya başka şekilde hazırlanmış tane halde hububat imalatı (bulgur dahil, mısır hariç)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
95,10.61.90,Dövülmüş diğer tahıl ürünlerinin imalatı (bulgur ve irmik hariç),true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
96,10.62.05,Glüten imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
97,10.62.06,Mısır yağı imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
98,10.72,"Peksimet, bisküvi, dayanıklı pastane ürünleri ve kek imalatı",true,false,false,false,Kadayıf ve yufka üretimi konusundaki yatırımlar desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
99,10.72.01,"Peksimet, bisküvi, gofret, dondurma külahı, kağıt helva vb. ürünlerin imalatı (çikolata kaplı olanlar dahil)",true,false,false,false,Kadayıf ve yufka üretimi konusundaki yatırımlar desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
100,10.72.02,"Tatlı veya tuzlu hafif dayanıklı fırın ve pastane ürünlerinin imalatı (kurabiyeler, krakerler, galeta, gevrek halkalar vb.)",true,false,false,false,Kadayıf ve yufka üretimi konusundaki yatırımlar desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
101,10.72.03,"Tatlandırılmamış dayanıklı hamur tatlıları imalatı (pişirilmiş olsun olmasın tatlandırılmamış kadayıf, baklava vb.) (yufka imalatı dahil)",true,false,false,false,Kadayıf ve yufka üretimi konusundaki yatırımlar desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
102,10.73,"Makarna, şehriye, kuskus ve benzeri unlu mamullerin imalatı",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
103,10.73.03,"Makarna, şehriye, kuskus ve benzeri mamullerin imalatı (doldurulmuş veya dondurulmuş olanlar dahil)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
104,10.8,Diğer gıda maddelerinin imalatı,true,false,false,false,"Küp şeker üretimi, 10.89.01 ve 100 Milyon TL üzerindeki tevsi ve modernizasyon yatırımları hariç olmak üzere 10.83.01 kodları desteklenmez.",12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
105,10.81,Şeker imalatı,true,false,false,false,Küp şeker üretimi desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
106,10.81.01,"Şeker kamışından, pancardan, palmiyeden, akça ağaçtan şeker (sakkaroz) ve şeker ürünleri imalatı veya bunların rafine edilmesi (sıvı şeker ve melas üretimi dahil)",true,false,false,false,Küp şeker üretimi desteklenmez.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
107,10.81.03,Akçaağaç şurubu imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
108,10.82,"Kakao, çikolata ve şekerleme imalatı",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
109,10.82.01,Çikolata ve kakao içeren şekerlemelerin imalatı (beyaz çikolata ve sürülerek yenebilen kakaolu ürünler hariç),true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
110,10.82.02,Şekerlemelerin ve şeker pastillerinin imalatı (bonbon şekeri vb.) (kakaolu şekerlemeler hariç),true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
111,10.82.03,Sürülerek yenebilen kakaolu ürünlerin imalatı,true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
112,10.82.04,"Lokum, pişmaniye, helva, karamel, koz helva, fondan, beyaz çikolata vb. imalatı (tahin helvası dahil)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
113,10.82.05,Ciklet imalatı (sakız),true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
114,10.82.06,"Sert kabuklu yemiş, meyve, meyve kabuğu ve diğer bitki parçalarından şekerleme imalatı (meyan kökü hülasaları dahil)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
115,10.82.07,"Kakao tozu, kakao ezmesi/hamuru ve kakao yağı imalatı",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
116,10.83,Kahve ve çayın işlenmesi,true,false,false,false,100 Milyon TL üzerindeki tevsi ve modernizasyon yatırımları desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
117,10.83.01,"Çay ürünleri imalatı (siyah çay, yeşil çay ve poşet çay ile çay ekstre, esans ve konsantreleri)",true,false,false,false,100 Milyon TL üzerindeki tevsi ve modernizasyon yatırımları desteklenir.,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
118,10.83.02,"Kahve ürünleri imalatı (çekilmiş kahve, çözünebilir kahve ile kahve ekstre, esans ve konsantreleri)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
119,10.83.03,"Bitkisel çayların imalatı (nane, yaban otu, papatya, ıhlamur, kuşburnu vb. çaylar)",true,false,false,false,,12000000,12000000,6000000,6000000,6000000,6000000,2025-06-28 13:25:57.347603+00,2025-06-28 13:25:57.347603+00
